,File,First_Name,Last_Name
8960,2007_10033.htm.txt,martin,marcus
8961,2007_10035.htm.txt,micki,scherer
8962,2007_10036.htm.txt,roger,hayes
8963,2007_10038.htm.txt,michael,corriero
8964,2007_10041.htm.txt,edward,mclaughlin
8965,2007_10042.htm.txt,bruce,allen
8966,2007_10044.htm.txt,bonnie,wittner
8967,2007_10045.htm.txt,kirke,bartley
8968,2007_10046.htm.txt,charles,solomon
8969,2007_10048.htm.txt,edward,davidowitz
8970,2007_10049.htm.txt,robert,stolz
8971,2007_10051.htm.txt,william,wetzel
8972,2007_10052.htm.txt,john,cataldo
8973,2007_10053.htm.txt,micki,scherer
8974,2007_10054.htm.txt,charles,solomon
8975,2007_10056.htm.txt,rena,uviller
8976,2007_10059.htm.txt,charles,solomon
8977,2007_10060.htm.txt,renee,white
8978,2007_10062.htm.txt,george,villegas
8979,2007_10067.htm.txt,renee,white
8980,2007_10129.htm.txt,missing,marrero
8981,2007_10130.htm.txt,missing,rienzi
8982,2007_10166.htm.txt,missing,sullivan
8983,2007_10167.htm.txt,missing,donnino
8984,2007_10168.htm.txt,missing,adler
8985,2007_10169.htm.txt,missing,gerges
8986,2007_10170.htm.txt,missing,derosa
8987,2007_10171.htm.txt,missing,roman
8988,2007_10172.htm.txt,missing,missing
8989,2007_10173.htm.txt,missing,riley
8990,2007_10174.htm.txt,missing,spires
8991,2007_10175.htm.txt,missing,hinrichs
8992,2007_10176.htm.txt,missing,roman
8993,2007_10177.htm.txt,missing,gerges
8994,2007_10178.htm.txt,missing,resnik
8995,2007_10179.htm.txt,missing,kron
8996,2007_10180.htm.txt,missing,hall
8997,2007_10181.htm.txt,missing,colangelo
8998,2007_10182.htm.txt,missing,missing
8999,2007_10183.htm.txt,missing,roman
9000,2007_10184.htm.txt,missing,kelly
9001,2007_10185.htm.txt,missing,lott
9002,2007_10186.htm.txt,missing,rivera
9003,2007_10187.htm.txt,missing,braslow
9004,2007_10188.htm.txt,missing,braslow
9005,2007_10189.htm.txt,missing,braslow
9006,2007_10190.htm.txt,missing,dunlop
9007,2007_10192.htm.txt,russell,buscaglia
9008,2007_10193.htm.txt,richard,keenan
9009,2007_10194.htm.txt,patricia,marks
9010,2007_10196.htm.txt,richard,keenan
9011,2007_10203.htm.txt,francis,affronti
9012,2007_10204.htm.txt,joseph,valentino
9013,2007_10208.htm.txt,frank,geraci
9014,2007_10209.htm.txt,james,punch
9015,2007_10210.htm.txt,craig,doran
9016,2007_10211.htm.txt,michael,d'amico
9017,2007_10214.htm.txt,shirley,troutman
9018,2007_10215.htm.txt,shirley,troutman
9019,2007_10226.htm.txt,michael,d'amico
9020,2007_10227.htm.txt,frederick,reed
9021,2007_10228.htm.txt,richard,keenan
9022,2007_10229.htm.txt,robert,noonan
9023,2007_10230.htm.txt,william,walsh
9024,2007_10231.htm.txt,timothy,drury
9025,2007_10232.htm.txt,joseph,fahey
9026,2007_10233.htm.txt,frederick,reed
9027,2007_10234.htm.txt,russell,buscaglia
9028,2007_10235.htm.txt,william,walsh
9029,2007_10241.htm.txt,russell,buscaglia
9030,2007_10242.htm.txt,russell,buscaglia
9031,2007_10243.htm.txt,peter,broderick
9032,2007_10244.htm.txt,robert,noonan
9033,2007_10245.htm.txt,joseph,valentino
9034,2007_10246.htm.txt,russell,buscaglia
9035,2007_10247.htm.txt,joan,kohout
9036,2007_10248.htm.txt,patricia,marks
9037,2007_10249.htm.txt,michael,d'amico
9038,2007_10257.htm.txt,william,walsh
9039,2007_10258.htm.txt,anthony,aloi
9040,2007_10259.htm.txt,michael,dwyer
9041,2007_10260.htm.txt,mark,fandrich
9042,2007_10261.htm.txt,mark,fandrich
9043,2007_10262.htm.txt,craig,doran
9044,2007_10263.htm.txt,william,walsh
9045,2007_10264.htm.txt,raymond,cornelius
9046,2007_10265.htm.txt,francis,affronti
9047,2007_10266.htm.txt,barry,donalty
9048,2007_10267.htm.txt,joan,kohout
9049,2007_10273.htm.txt,craig,doran
9050,2007_10274.htm.txt,christopher,burns
9051,2007_10275.htm.txt,michael,d'amico
9052,2007_10276.htm.txt,russell,buscaglia
9053,2007_10277.htm.txt,william,walsh
9054,2007_10278.htm.txt,james,punch
9055,2007_10279.htm.txt,robert,noonan
9056,2007_10280.htm.txt,michael,d'amico
9057,2007_10281.htm.txt,stephen,sirkin
9058,2007_10286.htm.txt,robert,noonan
9059,2007_10287.htm.txt,frank,geraci
9060,2007_10288.htm.txt,sara,sperazza
9061,2007_10289.htm.txt,richard,keenan
9062,2007_10290.htm.txt,william,walsh
9063,2007_10291.htm.txt,john,brunetti
9064,2007_10292.htm.txt,joseph,fahey
9065,2007_10293.htm.txt,craig,doran
9066,2007_10300.htm.txt,robert,noonan
9067,2007_10301.htm.txt,michael,pietruszka
9068,2007_10302.htm.txt,anthony,aloi
9069,2007_10303.htm.txt,william,walsh
9070,2007_10304.htm.txt,michael,pietruszka
9071,2007_10305.htm.txt,richard,kloch
9072,2007_10306.htm.txt,richard,keenan
9073,2007_10307.htm.txt,russell,buscaglia
9074,2007_10315.htm.txt,sara,sperrazza
9075,2007_10316.htm.txt,craig,doran
9076,2007_10317.htm.txt,robert,noonan
9077,2007_10318.htm.txt,peter,broderick
9078,2007_10319.htm.txt,kenneth,fisher
9079,2007_10320.htm.txt,william,walsh
9080,2007_10321.htm.txt,craig,doran
9081,2007_10322.htm.txt,john,o'donnell
9082,2007_10323.htm.txt,patricia,marks
9083,2007_10332.htm.txt,william,walsh
9084,2007_10333.htm.txt,frank,geraci
9085,2007_10334.htm.txt,james,punch
9086,2007_10335.htm.txt,peter,corning
9087,2007_10336.htm.txt,robert,noonan
9088,2007_10337.htm.txt,angelo,morinello
9089,2007_10338.htm.txt,peter,broderick
9090,2007_10339.htm.txt,frank,geraci
9091,2007_10340.htm.txt,frederick,reed
9092,2007_10347.htm.txt,william,walsh
9093,2007_10348.htm.txt,sheila,ditullio
9094,2007_10349.htm.txt,shirley,troutman
9095,2007_10350.htm.txt,ronald,tills
9096,2007_10351.htm.txt,anthony,aloi
9097,2007_10352.htm.txt,william,walsh
9098,2007_10353.htm.txt,mario,rossetti
9099,2007_10354.htm.txt,mario,rossetti
9100,2007_10355.htm.txt,mark,dadd
9101,2007_10362.htm.txt,anthony,aloi
9102,2007_10363.htm.txt,anthony,aloi
9103,2007_10364.htm.txt,craig,doran
9104,2007_10365.htm.txt,alex,renzi
9105,2007_10372.htm.txt,john,brunetti
9106,2007_10373.htm.txt,frank,geraci
9107,2007_10374.htm.txt,joseph,latham
9108,2007_10375.htm.txt,shirley,troutman
9109,2007_10390.htm.txt,missing,missing
9110,2007_10391.htm.txt,missing,missing
9111,2007_10392.htm.txt,missing,missing
9112,2007_10393.htm.txt,missing,missing
9113,2007_10394.htm.txt,missing,missing
9114,2007_10395.htm.txt,missing,missing
9115,2007_10396.htm.txt,missing,missing
9116,2007_10402.htm.txt,missing,missing
9117,2007_10403.htm.txt,missing,missing
9118,2007_10405.htm.txt,missing,missing
9119,2007_10407.htm.txt,missing,breslin
9120,2007_10408.htm.txt,missing,mcdermott
9121,2007_10409.htm.txt,missing,daley
9122,2007_10410.htm.txt,missing,distefano
9123,2007_10411.htm.txt,missing,buckley
9124,2007_10412.htm.txt,missing,smith
9125,2007_10413.htm.txt,missing,distefano
9126,2007_10414.htm.txt,missing,drago
9127,2007_10415.htm.txt,missing,hayden
9128,2007_10416.htm.txt,missing,mcgrath
9129,2007_10417.htm.txt,missing,pulver
9130,2007_10418.htm.txt,missing,lawliss
9131,2007_10419.htm.txt,missing,breslin
9132,2007_10453.htm.txt,missing,labuda
9133,2007_10467.htm.txt,steven,barrett
9134,2007_10469.htm.txt,richard,price
9135,2007_10472.htm.txt,ronald,zweibel
9136,2007_10475.htm.txt,budd,goodman
9137,2007_10476.htm.txt,james,yates
9138,2007_10477.htm.txt,rena,uviller
9139,2007_10478.htm.txt,dominic,massaro
9140,2007_10482.htm.txt,gregory,carro
9141,2007_10484.htm.txt,ruth,sussman
9142,2007_10485.htm.txt,william,wetzel
9143,2007_10487.htm.txt,maxwell,wiley
9144,2007_10489.htm.txt,albert,lorenzo
9145,2007_10491.htm.txt,richard,carruthers
9146,2007_10494.htm.txt,michael,obus
9147,2007_10496.htm.txt,arlene,silverman
9148,2007_10499.htm.txt,gregory,carro
9149,2007_10501.htm.txt,lewis,stone
9150,2007_10508.htm.txt,michael,obus
9151,2007_10521.htm.txt,missing,hinrichs
9152,2007_10546.htm.txt,missing,missing
9153,2007_10547.htm.txt,missing,missing
9154,2007_10548.htm.txt,missing,zambelli
9155,2007_10549.htm.txt,missing,doyle
9156,2007_10550.htm.txt,missing,mcguire
9157,2007_10551.htm.txt,missing,alessandro
9158,2007_10552.htm.txt,missing,gazzillo
9159,2007_10553.htm.txt,missing,missing
9160,2007_10554.htm.txt,missing,missing
9161,2007_10555.htm.txt,missing,missing
9162,2007_10556.htm.txt,missing,carroll
9163,2007_10557.htm.txt,missing,missing
9164,2007_10558.htm.txt,missing,kahn
9165,2007_10559.htm.txt,missing,missing
9166,2007_10560.htm.txt,missing,missing
9167,2007_10561.htm.txt,missing,missing
9168,2007_10562.htm.txt,missing,demarest
9169,2007_10563.htm.txt,missing,missing
9170,2007_10564.htm.txt,missing,missing
9171,2007_10567.htm.txt,patricia,nuå_ez
9172,2008_00002.htm.txt,missing,mathews
9173,2008_00003.htm.txt,missing,labuda
9174,2008_00004.htm.txt,missing,mcgrath
9175,2008_00005.htm.txt,missing,main
9176,2008_00006.htm.txt,missing,smith
9177,2008_00007.htm.txt,missing,hayden
9178,2008_00008.htm.txt,missing,teresi
9179,2008_00034.htm.txt,william,mogulescu
9180,2008_00035.htm.txt,john,cataldo
9181,2008_00036.htm.txt,bruce,allen
9182,2008_00038.htm.txt,gregory,carro
9183,2008_00039.htm.txt,david,stadtmauer
9184,2008_00042.htm.txt,edwin,torres
9185,2008_00043.htm.txt,lewis,stone
9186,2008_00045.htm.txt,william,wetzel
9187,2008_00046.htm.txt,edward,mclaughlin
9188,2008_00048.htm.txt,william,wetzel
9189,2008_00049.htm.txt,leslie,snyder
9190,2008_00051.htm.txt,carol,berkman
9191,2008_00053.htm.txt,charles,solomon
9192,2008_00056.htm.txt,joan,sudolnik
9193,2008_00057.htm.txt,caesar,cirigliano
9194,2008_00059.htm.txt,lewis,stone
9195,2008_00061.htm.txt,michael,ambrecht
9196,2008_00064.htm.txt,bernard,fried
9197,2008_00065.htm.txt,michael,ambrecht
9198,2008_00066.htm.txt,john,byrne
9199,2008_00067.htm.txt,robert,straus
9200,2008_00068.htm.txt,barbara,newman
9201,2008_00079.htm.txt,patrick,kirk
9202,2008_00092.htm.txt,missing,missing
9203,2008_00093.htm.txt,missing,cacace
9204,2008_00110.htm.txt,missing,kron
9205,2008_00111.htm.txt,missing,grosso
9206,2008_00112.htm.txt,missing,hollie
9207,2008_00113.htm.txt,missing,camacho
9208,2008_00114.htm.txt,missing,braun
9209,2008_00115.htm.txt,missing,crecca
9210,2008_00116.htm.txt,missing,gerges
9211,2008_00117.htm.txt,missing,kelly
9212,2008_00118.htm.txt,missing,collini
9213,2008_00119.htm.txt,missing,konviser
9214,2008_00120.htm.txt,missing,missing
9215,2008_00121.htm.txt,missing,missing
9216,2008_00122.htm.txt,missing,ferdinand
9217,2008_00123.htm.txt,missing,silverman
9218,2008_00124.htm.txt,missing,collini
9219,2008_00127.htm.txt,missing,catena
9220,2008_00128.htm.txt,missing,sullivan
9221,2008_00129.htm.txt,missing,becker
9222,2008_00130.htm.txt,missing,richards
9223,2008_00131.htm.txt,missing,breslin
9224,2008_00163.htm.txt,bruce,allen
9225,2008_00164.htm.txt,renee,white
9226,2008_00168.htm.txt,edward,mclaughlin
9227,2008_00170.htm.txt,carol,berkman
9228,2008_00173.htm.txt,arlene,silverman
9229,2008_00174.htm.txt,michael,corriero
9230,2008_00183.htm.txt,renee,white
9231,2008_00184.htm.txt,richard,carruthers
9232,2008_00186.htm.txt,laura,ward
9233,2008_00187.htm.txt,ruth,pickholz
9234,2008_00189.htm.txt,arlene,silverman
9235,2008_00191.htm.txt,james,yates
9236,2008_00192.htm.txt,renee,white
9237,2008_00195.htm.txt,daniel,fitzgerald
9238,2008_00196.htm.txt,charles,solomon
9239,2008_00208.htm.txt,michael,obus
9240,2008_00244.htm.txt,missing,bellantoni
9241,2008_00245.htm.txt,bellantoni,bellantoni
9242,2008_00276.htm.txt,missing,derosa
9243,2008_00277.htm.txt,missing,missing
9244,2008_00278.htm.txt,missing,missing
9245,2008_00279.htm.txt,missing,molea
9246,2008_00280.htm.txt,missing,d'emic
9247,2008_00281.htm.txt,missing,lasak
9248,2008_00282.htm.txt,missing,brennan
9249,2008_00283.htm.txt,missing,doyle
9250,2008_00284.htm.txt,missing,collini
9251,2008_00285.htm.txt,missing,reichbach
9252,2008_00286.htm.txt,missing,adler
9253,2008_00287.htm.txt,missing,maron
9254,2008_00288.htm.txt,missing,honorof
9255,2008_00289.htm.txt,missing,hayes
9256,2008_00290.htm.txt,missing,starkey
9257,2008_00291.htm.txt,missing,aloise
9258,2008_00292.htm.txt,missing,smith
9259,2008_00293.htm.txt,missing,missing
9260,2008_00294.htm.txt,missing,missing
9261,2008_00295.htm.txt,missing,missing
9262,2008_00296.htm.txt,missing,ames
9263,2008_00297.htm.txt,missing,breslin
9264,2008_00298.htm.txt,missing,nichols
9265,2008_00299.htm.txt,missing,smith
9266,2008_00300.htm.txt,missing,giardino
9267,2008_00301.htm.txt,missing,campbell
9268,2008_00302.htm.txt,missing,meyer
9269,2008_00303.htm.txt,missing,breslin
9270,2008_00305.htm.txt,missing,hall
9271,2008_00307.htm.txt,missing,breslin
9272,2008_00312.htm.txt,missing,becker
9273,2008_00334.htm.txt,brenda,soloff
9274,2008_00338.htm.txt,gregory,carro
9275,2008_00339.htm.txt,marcy,kahn
9276,2008_00343.htm.txt,charles,tejada
9277,2008_00344.htm.txt,lewis,stone
9278,2008_00346.htm.txt,margaret,clancy
9279,2008_00348.htm.txt,gerald,harris
9280,2008_00349.htm.txt,renee,white
9281,2008_00355.htm.txt,robert,straus
9282,2008_00356.htm.txt,phyllis,bamberger
9283,2008_00357.htm.txt,roger,hayes
9284,2008_00360.htm.txt,darcel,clark
9285,2008_00361.htm.txt,ruth,pickholz
9286,2008_00363.htm.txt,barbara,newman
9287,2008_00364.htm.txt,james,yates
9288,2008_00366.htm.txt,arlene,silverman
9289,2008_00368.htm.txt,lewis,stone
9290,2008_00370.htm.txt,robert,straus
9291,2008_00375.htm.txt,bonnie,wittner
9292,2008_00379.htm.txt,missing,czajka
9293,2008_00380.htm.txt,missing,mcgrath
9294,2008_00381.htm.txt,missing,becker
9295,2008_00382.htm.txt,missing,hayden
9296,2008_00383.htm.txt,bartlett,iii
9297,2008_00384.htm.txt,missing,bruhn
9298,2008_00385.htm.txt,missing,mcgrath
9299,2008_00386.htm.txt,missing,campbell
9300,2008_00390.htm.txt,missing,mathews
9301,2008_00408.htm.txt,missing,smith
9302,2008_00412.htm.txt,budd,goodman
9303,2008_00413.htm.txt,laura,safer-espinoza
9304,2008_00416.htm.txt,edward,mclaughlin
9305,2008_00417.htm.txt,arlene,silverman
9306,2008_00419.htm.txt,charles,tejada
9307,2008_00420.htm.txt,marcy,kahn
9308,2008_00422.htm.txt,darcel,clark
9309,2008_00425.htm.txt,rena,uviller
9310,2008_00429.htm.txt,efrain,alvarado
9311,2008_00470.htm.txt,missing,weber
9312,2008_00471.htm.txt,missing,mangano
9313,2008_00507.htm.txt,missing,kahn
9314,2008_00508.htm.txt,missing,doyle
9315,2008_00509.htm.txt,missing,buchter
9316,2008_00510.htm.txt,missing,feldman
9317,2008_00511.htm.txt,missing,starkey
9318,2008_00512.htm.txt,missing,starkey
9319,2008_00513.htm.txt,missing,adler
9320,2008_00514.htm.txt,missing,sullivan
9321,2008_00515.htm.txt,missing,kase
9322,2008_00516.htm.txt,missing,barros
9323,2008_00517.htm.txt,missing,dowling
9324,2008_00518.htm.txt,goldberg,goldberg
9325,2008_00519.htm.txt,missing,missing
9326,2008_00520.htm.txt,missing,missing
9327,2008_00521.htm.txt,missing,hinrichs
9328,2008_00522.htm.txt,dowling,j.
9329,2008_00523.htm.txt,missing,mcgann
9330,2008_00524.htm.txt,missing,aloise
9331,2008_00525.htm.txt,missing,donnino
9332,2008_00526.htm.txt,missing,hollie
9333,2008_00527.htm.txt,missing,feldman
9334,2008_00528.htm.txt,missing,latella
9335,2008_00529.htm.txt,missing,braslow
9336,2008_00530.htm.txt,missing,rosenzweig
9337,2008_00531.htm.txt,missing,crecca
9338,2008_00532.htm.txt,missing,chin-brandt
9339,2008_00533.htm.txt,missing,collini
9340,2008_00534.htm.txt,missing,missing
9341,2008_00535.htm.txt,missing,missing
9342,2008_00536.htm.txt,missing,mullen
9343,2008_00537.htm.txt,missing,derosa
9344,2008_00538.htm.txt,missing,rooney
9345,2008_00539.htm.txt,missing,carter
9346,2008_00540.htm.txt,missing,feldman
9347,2008_00541.htm.txt,missing,gary
9348,2008_00542.htm.txt,missing,mullen
9349,2008_00543.htm.txt,missing,loehr
9350,2008_00544.htm.txt,missing,collini
9351,2008_00545.htm.txt,missing,walker
9352,2008_00546.htm.txt,missing,brennan
9353,2008_00547.htm.txt,missing,sullivan
9354,2008_00548.htm.txt,missing,konviser
9355,2008_00549.htm.txt,pano,patsalos
9356,2008_00550.htm.txt,missing,collini
9357,2008_00551.htm.txt,missing,collini
9358,2008_00552.htm.txt,missing,adler
9359,2008_00553.htm.txt,missing,zambelli
9360,2008_00557.htm.txt,steven,barrett
9361,2008_00560.htm.txt,renee,white
9362,2008_00561.htm.txt,thomas,farber
9363,2008_00563.htm.txt,charles,tejada
9364,2008_00565.htm.txt,robert,seewald
9365,2008_00566.htm.txt,leslie,snyder
9366,2008_00568.htm.txt,william,mogulescu
9367,2008_00570.htm.txt,arlene,silverman
9368,2008_00571.htm.txt,michael,gross
9369,2008_00577.htm.txt,robert,straus
9370,2008_00578.htm.txt,missing,campbell
9371,2008_00579.htm.txt,missing,richards
9372,2008_00580.htm.txt,missing,smith
9373,2008_00581.htm.txt,missing,leaman
9374,2008_00613.htm.txt,william,wetzel
9375,2008_00616.htm.txt,william,wetzel
9376,2008_00617.htm.txt,bruce,allen
9377,2008_00619.htm.txt,michael,ambrecht
9378,2008_00621.htm.txt,renee,white
9379,2008_00622.htm.txt,edward,mclaughlin
9380,2008_00624.htm.txt,brenda,soloff
9381,2008_00628.htm.txt,rena,uviller
9382,2008_00668.htm.txt,missing,weber
9383,2008_00669.htm.txt,missing,donnino
9384,2008_00670.htm.txt,missing,garnett
9385,2008_00671.htm.txt,missing,marrero
9386,2008_00672.htm.txt,missing,marrero
9387,2008_00705.htm.txt,missing,hanophy
9388,2008_00706.htm.txt,missing,molea
9389,2008_00707.htm.txt,missing,demarest
9390,2008_00708.htm.txt,missing,kelly
9391,2008_00709.htm.txt,missing,hinrichs
9392,2008_00710.htm.txt,missing,doyle
9393,2008_00711.htm.txt,missing,carroll
9394,2008_00712.htm.txt,missing,collini
9395,2008_00713.htm.txt,missing,chin-brandt
9396,2008_00714.htm.txt,missing,missing
9397,2008_00715.htm.txt,missing,demarest
9398,2008_00716.htm.txt,missing,tomei
9399,2008_00717.htm.txt,missing,buchter
9400,2008_00718.htm.txt,missing,braslow
9401,2008_00719.htm.txt,missing,missing
9402,2008_00720.htm.txt,missing,derosa
9403,2008_00721.htm.txt,missing,collini
9404,2008_00722.htm.txt,missing,marrus
9405,2008_00723.htm.txt,missing,kahn
9406,2008_00724.htm.txt,missing,jaeger
9407,2008_00725.htm.txt,mark,dadd
9408,2008_00726.htm.txt,francis,affronti
9409,2008_00727.htm.txt,timothy,drury
9410,2008_00728.htm.txt,elma,bellini
9411,2008_00729.htm.txt,gerald,alonzo
9412,2008_00730.htm.txt,joseph,latham
9413,2008_00731.htm.txt,elma,bellini
9414,2008_00732.htm.txt,peter,bradstreet
9415,2008_00738.htm.txt,robert,noonan
9416,2008_00739.htm.txt,john,connell
9417,2008_00740.htm.txt,craig,doran
9418,2008_00741.htm.txt,timothy,drury
9419,2008_00742.htm.txt,john,schwartz
9420,2008_00743.htm.txt,john,connell
9421,2008_00744.htm.txt,timothy,drury
9422,2008_00745.htm.txt,sheila,ditullio
9423,2008_00746.htm.txt,richard,keenan
9424,2008_00751.htm.txt,james,punch
9425,2008_00752.htm.txt,robert,noonan
9426,2008_00753.htm.txt,joseph,valentino
9427,2008_00754.htm.txt,william,walsh
9428,2008_00755.htm.txt,john,schwartz
9429,2008_00756.htm.txt,anthony,aloi
9430,2008_00757.htm.txt,francis,affronti
9431,2008_00764.htm.txt,sara,sperrazza
9432,2008_00765.htm.txt,timothy,drury
9433,2008_00766.htm.txt,ronald,tills
9434,2008_00773.htm.txt,russell,buscaglia
9435,2008_00774.htm.txt,patrick,falvey
9436,2008_00775.htm.txt,francis,affronti
9437,2008_00776.htm.txt,timothy,drury
9438,2008_00777.htm.txt,william,walsh
9439,2008_00778.htm.txt,john,schwartz
9440,2008_00779.htm.txt,james,punch
9441,2008_00780.htm.txt,donald,mark
9442,2008_00788.htm.txt,shirley,troutman
9443,2008_00789.htm.txt,mario,rossetti
9444,2008_00790.htm.txt,joseph,valentino
9445,2008_00791.htm.txt,russell,buscaglia
9446,2008_00792.htm.txt,thomas,strydonck
9447,2008_00800.htm.txt,peter,broderick
9448,2008_00801.htm.txt,john,brunetti
9449,2008_00802.htm.txt,robert,noonan
9450,2008_00803.htm.txt,william,walsh
9451,2008_00804.htm.txt,timothy,drury
9452,2008_00805.htm.txt,kenneth,fisher
9453,2008_00810.htm.txt,john,schwartz
9454,2008_00811.htm.txt,michael,pietruszka
9455,2008_00812.htm.txt,peter,corning
9456,2008_00813.htm.txt,stephen,sirkin
9457,2008_00814.htm.txt,frank,geraci
9458,2008_00823.htm.txt,thomas,brown
9459,2008_00824.htm.txt,craig,doran
9460,2008_00825.htm.txt,frank,geraci
9461,2008_00826.htm.txt,peter,corning
9462,2008_00827.htm.txt,penny,wolfgang
9463,2008_00828.htm.txt,craig,doran
9464,2008_00829.htm.txt,frederick,reed
9465,2008_00834.htm.txt,william,walsh
9466,2008_00835.htm.txt,mark,fandrich
9467,2008_00836.htm.txt,barry,donalty
9468,2008_00837.htm.txt,patricia,marks
9469,2008_00838.htm.txt,patricia,marks
9470,2008_00839.htm.txt,patrick,kirk
9471,2008_00840.htm.txt,frederick,reed
9472,2008_00841.htm.txt,stephen,sirkin
9473,2008_00850.htm.txt,barry,donalty
9474,2008_00851.htm.txt,peter,broderick
9475,2008_00852.htm.txt,michael,dwyer
9476,2008_00853.htm.txt,anthony,aloi
9477,2008_00854.htm.txt,joan,kohout
9478,2008_00855.htm.txt,john,schwartz
9479,2008_00856.htm.txt,frederick,reed
9480,2008_00858.htm.txt,frank,geraci
9481,2008_00864.htm.txt,timothy,drury
9482,2008_00866.htm.txt,joseph,valentino
9483,2008_00867.htm.txt,joseph,valentino
9484,2008_00875.htm.txt,michael,d'amico
9485,2008_00883.htm.txt,sara,sperrazza
9486,2008_00889.htm.txt,michael,pietruszka
9487,2008_00890.htm.txt,anthony,aloi
9488,2008_00904.htm.txt,patrick,falvey
9489,2008_00911.htm.txt,sara,sperrazza
9490,2008_00917.htm.txt,peter,corning
9491,2008_00918.htm.txt,john,brunetti
9492,2008_00919.htm.txt,william,walsh
9493,2008_00930.htm.txt,kenneth,fisher
9494,2008_00931.htm.txt,craig,doran
9495,2008_00956.htm.txt,missing,gazzillo
9496,2008_00961.htm.txt,missing,missing
9497,2008_00962.htm.txt,missing,missing
9498,2008_00963.htm.txt,missing,missing
9499,2008_00964.htm.txt,missing,missing
9500,2008_00965.htm.txt,missing,missing
9501,2008_00970.htm.txt,missing,missing
9502,2008_00974.htm.txt,missing,missing
9503,2008_00975.htm.txt,missing,missing
9504,2008_00976.htm.txt,missing,missing
9505,2008_00977.htm.txt,missing,missing
9506,2008_00978.htm.txt,missing,missing
9507,2008_00979.htm.txt,missing,missing
9508,2008_00982.htm.txt,maxwell,wiley
9509,2008_00983.htm.txt,bonnie,wittner
9510,2008_00984.htm.txt,michael,ambrecht
9511,2008_00985.htm.txt,edward,mclaughlin
9512,2008_00988.htm.txt,gregory,carro
9513,2008_00990.htm.txt,renee,white
9514,2008_00991.htm.txt,lewis,stone
9515,2008_00992.htm.txt,ronald,zweibel
9516,2008_00999.htm.txt,arlene,silverman
9517,2008_01004.htm.txt,charles,solomon
9518,2008_01005.htm.txt,arlene,goldberg
9519,2008_01007.htm.txt,micki,scherer
9520,2008_01009.htm.txt,roger,hayes
9521,2008_01011.htm.txt,michael,ambrecht
9522,2008_01013.htm.txt,gregory,carro
9523,2008_01017.htm.txt,arlene,silverman
9524,2008_01018.htm.txt,arlene,goldberg
9525,2008_01020.htm.txt,budd,goodman
9526,2008_01034.htm.txt,missing,labuda
9527,2008_01035.htm.txt,missing,jacon
9528,2008_01036.htm.txt,missing,potter
9529,2008_01057.htm.txt,arlene,silverman
9530,2008_01058.htm.txt,arlene,goldberg
9531,2008_01060.htm.txt,bonnie,wittner
9532,2008_01062.htm.txt,missing,missing
9533,2008_01065.htm.txt,arlene,goldberg
9534,2008_01066.htm.txt,charles,solomon
9535,2008_01069.htm.txt,laura,ward
9536,2008_01073.htm.txt,bonnie,wittner
9537,2008_01074.htm.txt,john,cataldo
9538,2008_01076.htm.txt,brenda,soloff
9539,2008_01077.htm.txt,ronald,zweibel
9540,2008_01078.htm.txt,stephen,barrett
9541,2008_01081.htm.txt,michael,corriero
9542,2008_01082.htm.txt,bonnie,wittner
9543,2008_01083.htm.txt,efrain,alvarado
9544,2008_01156.htm.txt,missing,mangano
9545,2008_01158.htm.txt,missing,berkowitz
9546,2008_01159.htm.txt,missing,rotker
9547,2008_01160.htm.txt,missing,zambelli
9548,2008_01161.htm.txt,missing,alfieri
9549,2008_01162.htm.txt,missing,erlbaum
9550,2008_01163.htm.txt,missing,doyle
9551,2008_01164.htm.txt,missing,doyle
9552,2008_01165.htm.txt,missing,lott
9553,2008_01166.htm.txt,missing,guzman
9554,2008_01167.htm.txt,missing,hanophy
9555,2008_01168.htm.txt,missing,berkowitz
9556,2008_01169.htm.txt,missing,dimango
9557,2008_01170.htm.txt,missing,marrero
9558,2008_01171.htm.txt,missing,aloise
9559,2008_01172.htm.txt,missing,latella
9560,2008_01173.htm.txt,missing,tomei
9561,2008_01174.htm.txt,missing,missing
9562,2008_01175.htm.txt,missing,cooperman
9563,2008_01176.htm.txt,missing,eng
9564,2008_01177.htm.txt,missing,holdman
9565,2008_01178.htm.txt,missing,leventhal
9566,2008_01179.htm.txt,missing,mcgann
9567,2008_01180.htm.txt,missing,mckay
9568,2008_01181.htm.txt,brennan,brennan
9569,2008_01182.htm.txt,missing,lott
9570,2008_01183.htm.txt,missing,rosenwasser
9571,2008_01184.htm.txt,missing,feldman
9572,2008_01185.htm.txt,missing,adler
9573,2008_01186.htm.txt,missing,rotker
9574,2008_01187.htm.txt,missing,dibella
9575,2008_01188.htm.txt,dennis,cohen
9576,2008_01189.htm.txt,peter,broderick
9577,2008_01190.htm.txt,penny,wolfgang
9578,2008_01194.htm.txt,joseph,valentino
9579,2008_01197.htm.txt,robert,noonan
9580,2008_01198.htm.txt,stephen,sirkin
9581,2008_01202.htm.txt,kim,martusewicz
9582,2008_01204.htm.txt,craig,doran
9583,2008_01207.htm.txt,sara,sperrazza
9584,2008_01208.htm.txt,william,walsh
9585,2008_01209.htm.txt,craig,doran
9586,2008_01210.htm.txt,stephen,sirkin
9587,2008_01213.htm.txt,david,egan
9588,2008_01214.htm.txt,kenneth,fisher
9589,2008_01219.htm.txt,john,brunetti
